date,sentiment
2017-02-13,0.42182347
2017-02-14,-0.98959076
2017-02-15,-0.076522
2017-02-16,0.4029028
2017-02-17,0.080894396
2017-02-20,0.29257447
2017-02-21,0.34086144
2017-02-22,-0.07811508
2017-02-23,0.09924146
2017-02-24,0.21240163
2017-02-27,0.80158067
2017-02-28,0.8496045
2017-03-01,-0.02483508
2017-03-02,-0.47048992
2017-03-03,0.23493226
2017-03-06,0.0
2017-03-07,-0.9219728
2017-03-08,0.34839723
2017-03-09,0.88560045
2017-03-10,-0.5088284
2017-03-13,0.42348218
2017-03-14,0.0
2017-03-15,0.030760221
2017-03-16,0.21639365
2017-03-17,0.085606284
2017-03-20,0.10744613
2017-03-21,0.14538212
2017-03-22,0.056234248
2017-03-23,0.08460149
2017-03-24,-0.050121363
2017-03-27,0.03166192
2017-03-28,0.46568152
2017-03-29,0.36449197
2017-03-30,0.0
2017-03-31,0.16342258
2017-04-03,0.42011714
2017-04-04,0.21232976
2017-04-05,0.40190706
2017-04-06,-0.042917043
2017-04-07,0.19252983
2017-04-10,0.18531571
2017-04-11,0.00082025374
2017-04-12,-0.121134624
2017-04-17,0.20572436
2017-04-18,0.0
2017-04-19,-0.27897668
2017-04-20,0.42890215
2017-04-21,0.49148992
2017-04-24,0.059757777
2017-04-25,0.90076077
2017-04-26,0.33160514
2017-04-27,-0.15361896
2017-05-02,-0.060305037
2017-05-03,0.23884642
2017-05-04,0.23513086
2017-05-05,0.3809941
2017-05-08,0.5044101
2017-05-09,-0.82271594
2017-05-10,0.07040283
2017-05-11,0.27940714
2017-05-12,0.10108095
2017-05-15,-0.16923392
2017-05-16,0.4404913
2017-05-17,0.13056822
2017-05-18,0.06454061
2017-05-19,0.14445774
2017-05-22,0.25343072
2017-05-23,0.0
2017-05-24,0.04551398
2017-05-25,0.0
2017-05-26,0.040386595
2017-05-29,0.15155189
2017-05-30,0.36376584
2017-05-31,0.25338626
2017-06-01,0.09084724
2017-06-02,0.15126503
2017-06-05,0.2580105
2017-06-06,-0.77309775
2017-06-07,0.19836527
2017-06-08,0.07044988
2017-06-09,0.09931541
2017-06-13,0.53328705
2017-06-14,0.28632244
2017-06-15,0.0046068523
2017-06-16,-0.0006878351
2017-06-19,0.23665854
2017-06-20,0.23604025
2017-06-21,-0.2122222
2017-06-22,-0.5415282
2017-06-23,-0.15243419
2017-06-27,0.033709556
2017-06-28,0.0038497944
2017-06-29,-0.2877862
2017-06-30,0.11425636
2017-07-03,0.52418846
2017-07-04,-0.1288636
2017-07-05,0.1995753
2017-07-06,0.0
2017-07-07,0.41257682
2017-07-10,-0.08325536
2017-07-11,-0.112943225
2017-07-12,0.119175985
2017-07-13,0.10088656
2017-07-14,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,-0.056575596
2017-07-20,0.07229689
2017-07-21,0.13637272
2017-07-24,-0.23656084
2017-07-25,-0.26114526
2017-07-26,0.050722554
2017-07-27,0.5077402
2017-07-28,0.15369943
2017-07-31,0.8083669
2017-08-01,0.0
2017-08-02,-0.64323986
2017-08-03,0.018971065
2017-08-04,-0.29539987
2017-08-07,0.073058456
2017-08-08,-0.3528563
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.083724365
2017-08-14,0.0
2017-08-15,0.8321954
2017-08-16,-0.097289965
2017-08-17,0.0
2017-08-18,0.19802146
2017-08-22,-0.4169677
2017-08-23,0.17775342
2017-08-24,0.015279904
2017-08-25,0.21807545
2017-08-29,0.0
2017-08-30,0.42501602
2017-08-31,0.0022224411
2017-09-04,-0.27086505
2017-09-05,0.0
2017-09-06,0.19690126
2017-09-07,0.23116536
2017-09-08,0.021953065
2017-09-11,0.6261699
2017-09-13,0.0713983
2017-09-14,0.16244431
2017-09-15,0.20858341
2017-09-18,0.0
2017-09-19,-0.06117549
2017-09-20,-0.01165022
2017-09-21,0.0
2017-09-22,-0.36345604
2017-09-25,0.07419341
2017-09-26,-0.4766239
2017-09-27,0.10758579
2017-09-28,-0.9090098
2017-09-29,-0.005069018
2017-10-02,0.0
2017-10-03,0.08847647
2017-10-04,0.24781331
2017-10-05,0.15774804
2017-10-06,0.17497413
2017-10-09,0.0
2017-10-10,0.98406565
2017-10-11,0.58916634
2017-10-12,0.16684507
2017-10-13,0.13340726
2017-10-17,0.08229736
2017-10-18,-0.7887481
2017-10-19,0.13104358
2017-10-20,0.08498802
2017-10-23,-0.113063484
2017-10-24,0.1359185
2017-10-25,0.02857021
2017-10-26,0.0
2017-10-27,0.02012048
2017-10-30,0.20058511
2017-11-02,0.4470078
2017-11-03,0.016654694
2017-11-06,0.3007481
2017-11-07,-0.0055168224
2017-11-08,0.0394781
2017-11-09,0.23386474
2017-11-10,0.6108085
2017-11-13,0.0
2017-11-14,0.39049977
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.31844205
2017-11-20,0.37264425
2017-11-21,0.49927908
2017-11-22,-0.24280086
2017-11-23,0.0394781
2017-11-24,0.22746685
2017-11-27,-0.21829191
2017-11-28,-0.7059424
2017-11-29,0.0
2017-12-01,0.16897945
2017-12-04,0.0
2017-12-05,-0.07191929
2017-12-06,0.2401359
2017-12-07,0.0
2017-12-08,0.49163216
2017-12-11,0.2845279
2017-12-12,0.9362344
2017-12-13,0.3616423
2017-12-14,-0.0059318542
2017-12-15,-0.048793886
2017-12-18,0.0
2017-12-19,-0.18960921
2017-12-20,-0.49290502
2017-12-21,-0.75861055
2017-12-22,0.11647671
2017-12-27,-0.0649904
2017-12-28,0.125437
2017-12-29,0.15211381
