Date,Open,High,Low,Close,Volume,Change %
Nov-27-2017,100.65,100.65,97.44,100.36,1120000,-0.67
Nov-28-2017,99.19,100.36,98.90,99.19,1500000,-1.17
Nov-29-2017,99.19,100.07,98.71,100.07,5030000,0.89
Dec-01-2017,98.61,100.07,96.28,97.44,2020000,-2.63
Dec-04-2017,97.73,99.19,96.96,96.96,2069999,-0.49
Dec-05-2017,97.10,99.68,96.96,99.68,3750000,2.81
Dec-06-2017,99.68,100.07,98.22,98.71,1030000,-0.97
Dec-07-2017,99.19,100.17,98.61,100.07,950610,1.38
Dec-08-2017,100.07,100.65,99.00,100.65,1400000,0.58
Dec-11-2017,100.65,101.24,99.19,101.14,848650,0.49
Dec-12-2017,101.14,102.31,100.75,102.11,1620000,0.96
Dec-13-2017,102.11,102.60,101.82,102.60,2110000,0.48
Dec-14-2017,101.33,103.47,101.33,103.47,1270000,0.85
Dec-15-2017,102.21,102.21,100.17,100.17,3190000,-3.19
Dec-18-2017,99.97,103.08,99.97,102.99,600770,2.82
Dec-19-2017,103.08,103.08,100.75,101.92,2170000,-1.04
Dec-20-2017,101.92,101.92,101.14,101.82,1470000,-0.10
Dec-21-2017,101.82,102.79,101.62,102.60,1200000,0.77
Dec-22-2017,102.31,103.08,102.11,103.08,509180,0.47
Dec-27-2017,103.08,103.08,102.11,103.08,692310,0.00
Dec-28-2017,102.60,104.54,102.60,103.76,1340000,0.66
Dec-29-2017,103.76,106.10,103.08,105.13,2760000,1.32
Jan-03-2018,105.13,107.46,105.03,106.97,1880000,1.75
Jan-04-2018,106.97,109.70,106.78,109.60,1640000,2.46
Jan-05-2018,109.60,110.96,109.40,110.67,2280000,0.98
Jan-08-2018,110.77,110.86,110.38,110.67,1570000,0.00
Jan-09-2018,110.67,112.32,109.89,111.93,1470000,1.14
Jan-10-2018,111.84,116.21,111.64,116.21,3350000,3.82
Jan-11-2018,116.02,116.02,111.93,114.17,2280000,-1.76
Jan-12-2018,113.78,114.17,113.00,113.59,1550000,-0.51
Jan-15-2018,113.78,113.78,109.89,113.29,1380000,-0.26
Jan-16-2018,113.29,115.05,112.13,112.13,1700000,-1.02
Jan-17-2018,112.13,113.39,110.77,111.35,1360000,-0.70
Jan-18-2018,99.19,111.84,98.51,111.84,8210000,0.44
Jan-19-2018,111.64,120.39,109.89,120.10,10220000,7.39
Jan-22-2018,116.50,120.20,116.50,120.00,4550000,-0.08
Jan-23-2018,119.13,119.62,117.09,117.67,2560000,-1.94
Jan-24-2018,117.38,117.38,114.17,114.85,2840000,-2.40
Jan-25-2018,114.85,115.14,114.27,114.66,2380000,-0.17
Jan-26-2018,114.66,114.75,113.88,114.56,1590000,-0.09
Jan-29-2018,114.66,117.48,114.66,116.70,1040000,1.87
Jan-30-2018,116.60,116.70,114.56,116.70,1700000,0.00
Jan-31-2018,115.73,117.48,114.56,115.92,2300000,-0.67
Feb-01-2018,115.92,118.64,115.92,116.60,691000,0.59
Feb-02-2018,116.60,116.70,115.43,116.70,915420,0.09
Feb-05-2018,114.56,118.45,112.03,118.45,1190000,1.50
Feb-06-2018,114.75,116.70,113.78,114.75,3100000,-3.12
Feb-07-2018,116.70,116.70,115.82,116.21,1760000,1.27
Feb-08-2018,115.73,116.70,114.75,115.63,1040000,-0.50
Feb-09-2018,114.27,115.73,113.59,114.66,1540000,-0.84
Feb-12-2018,114.66,114.75,114.07,114.36,1430000,-0.26
Feb-13-2018,114.66,116.70,114.17,116.70,3570000,2.05
Feb-14-2018,116.70,116.70,114.46,115.73,2089999,-0.83
Feb-15-2018,114.66,119.62,114.56,116.70,785390,0.84
Feb-19-2018,115.73,124.67,115.73,120.98,4019999,3.67
Feb-20-2018,120.98,120.98,119.42,120.20,1220000,-0.64
Feb-21-2018,117.96,119.62,117.67,117.67,1890000,-2.10
Feb-22-2018,117.18,117.18,116.21,116.21,1690000,-1.24
Feb-23-2018,116.02,116.70,116.02,116.31,1210000,0.09
Feb-26-2018,116.31,118.64,116.21,118.64,1270000,2.00
Feb-27-2018,117.38,117.57,115.92,116.60,1660000,-1.72
Feb-28-2018,115.73,125.45,114.75,116.60,2790000,0.00
Mar-01-2018,116.70,116.70,115.14,115.24,2110000,-1.17
Mar-02-2018,114.85,115.24,114.75,114.95,3600000,-0.25
Mar-05-2018,114.75,114.75,114.27,114.46,1300000,-0.43
Mar-06-2018,114.46,114.75,114.36,114.46,1540000,0.00
Mar-07-2018,114.75,114.85,114.46,114.56,1540000,0.09
Mar-08-2018,114.56,115.24,113.98,114.56,1990000,0.00
Mar-09-2018,114.56,114.75,114.07,114.27,1310000,-0.25
Mar-12-2018,113.59,115.82,113.59,115.73,1190000,1.28
Mar-13-2018,116.70,116.70,114.75,115.43,991030,-0.26
Mar-14-2018,115.05,115.05,111.64,112.03,3610000,-2.95
Mar-15-2018,112.03,112.03,106.97,111.54,3450000,-0.44
Mar-16-2018,111.93,111.93,110.96,111.54,4320000,0.00
Mar-19-2018,111.25,111.84,110.38,111.84,1020000,0.27
Mar-20-2018,111.74,111.74,109.40,110.09,1440000,-1.56
Mar-21-2018,110.09,110.09,106.00,106.20,1950000,-3.53
Mar-22-2018,106.20,109.89,106.00,108.92,3980000,2.56
Mar-23-2018,108.24,108.43,106.00,106.10,2490000,-2.59
Mar-26-2018,105.51,106.29,105.51,106.29,693040,0.18
Mar-27-2018,106.00,111.84,106.00,111.84,1780000,5.22
Mar-28-2018,109.99,113.78,109.99,113.78,1370000,1.73
Apr-02-2018,111.84,112.22,106.78,111.84,2350000,-1.71
Apr-03-2018,110.20,111.50,108.70,108.70,1100000,-2.81
Apr-04-2018,110.00,110.00,107.50,107.50,1740000,-1.10
Apr-05-2018,106.50,108.20,106.50,108.00,1750000,0.47
Apr-06-2018,108.00,109.50,105.90,108.10,859880,0.09
Apr-10-2018,108.50,108.50,104.80,105.00,2370000,-2.87
Apr-11-2018,105.00,105.00,103.40,103.80,1390000,-1.14
Apr-12-2018,105.20,109.00,104.00,109.00,1640000,5.01
Apr-13-2018,108.80,108.80,106.00,107.30,1540000,-1.56
Apr-16-2018,106.00,107.00,106.00,106.20,435000,-1.03
Apr-17-2018,104.30,104.70,102.30,103.00,1640000,-3.01
